Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"TH","Tyrosine Hydroxylase","Protein Coding","P07101","63","GC11M002163","5.93387842178345","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TH"
"ELOB","Elongin B","Protein Coding","Q15370","51","GC16M049906","5.93297338485718","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELOB"
"FZD4","Frizzled Class Receptor 4","Protein Coding","Q9ULV1","62","GC11M086945","5.93174982070923","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FZD4"
"ALKBH5","AlkB Homolog 5, RNA Demethylase","Protein Coding","Q6P6C2","47","GC17P018183","5.91652917861938","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALKBH5"
"HGF","Hepatocyte Growth Factor","Protein Coding","P14210","65","GC07M081699","5.90117406845093","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HGF"
"PTEN","Phosphatase And Tensin Homolog","Protein Coding","P60484","65","GC10P124078","5.89487648010254","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTEN"
"HMGB1","High Mobility Group Box 1","Protein Coding","P09429","62","GC13M030456","5.88416528701782","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMGB1"
"XDH","Xanthine Dehydrogenase","Protein Coding","P47989","60","GC02M031334","5.87818717956543","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XDH"
"HK2","Hexokinase 2","Protein Coding","P52789","58","GC02P075491","5.87310123443604","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HK2"
"BMPR2","Bone Morphogenetic Protein Receptor Type 2","Protein Coding","Q13873","64","GC02P202376","5.87270069122314","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMPR2"
"SOX9","SRY-Box Transcription Factor 9","Protein Coding","P48436","58","GC17P072121","5.8678674697876","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOX9"
"FOS","Fos Proto-Oncogene, AP-1 Transcription Factor Subunit","Protein Coding","P01100","64","GC14P075278","5.81179523468018","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOS"
"MDM2","MDM2 Proto-Oncogene","Protein Coding","Q00987","67","GC12P068808","5.76119613647461","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MDM2"
"LDHA","Lactate Dehydrogenase A","Protein Coding","P00338","64","GC11P018394","5.75243043899536","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LDHA"
"NOX4","NADPH Oxidase 4","Protein Coding","Q9NPH5","55","GC11M089324","5.69806480407715","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOX4"
"MIR22","MicroRNA 22","RNA Gene","","31","GC17M001713","5.6591739654541","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR22"
"TLR4","Toll Like Receptor 4","Protein Coding","O00206","64","GC09P117704","5.65030908584595","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLR4"
"IGF1","Insulin Like Growth Factor 1","Protein Coding","P05019","61","GC12M102395","5.63285732269287","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF1"
"SRC","SRC Proto-Oncogene, Non-Receptor Tyrosine Kinase","Protein Coding","P12931","64","GC20P037344","5.60704231262207","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRC"
"CRP","C-Reactive Protein","Protein Coding","P02741","58","GC01M167583","5.57528972625732","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRP"
"PVT1","Pvt1 Oncogene","RNA Gene","","33","GC08P128394","5.54350280761719","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PVT1"
"ZNF408","Zinc Finger Protein 408","Protein Coding","Q9H9D4","45","GC11P046701","5.53845024108887","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF408"
"LIMD1","LIM Domain Containing 1","Protein Coding","Q9UGP4","50","GC03P045555","5.46531963348389","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIMD1"
"IFNG","Interferon Gamma","Protein Coding","P01579","63","GC12M068154","5.44073057174683","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNG"
"MAPK8","Mitogen-Activated Protein Kinase 8","Protein Coding","P45983","62","GC10P048306","5.43075370788574","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK8"
"PKM","Pyruvate Kinase M1/2","Protein Coding","P14618","62","GC15M072199","5.41773748397827","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKM"
"BHLHE40","Basic Helix-Loop-Helix Family Member E40","Protein Coding","O14503","54","GC03P005067","5.40668392181396","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BHLHE40"
"PRKAA1","Protein Kinase AMP-Activated Catalytic Subunit Alpha 1","Protein Coding","Q13131","59","GC05M040759","5.39730167388916","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKAA1"
"SESN2","Sestrin 2","Protein Coding","P58004","51","GC01P076543","5.39301109313965","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SESN2"
"RHOA","Ras Homolog Family Member A","Protein Coding","P61586","62","GC03M049359","5.36094999313354","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RHOA"
"PPARG","Peroxisome Proliferator Activated Receptor Gamma","Protein Coding","P37231","65","GC03P012287","5.33433771133423","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPARG"
"DPP4","Dipeptidyl Peptidase 4","Protein Coding","P27487","62","GC02M161992","5.32480573654175","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP4"
"TSPAN12","Tetraspanin 12","Protein Coding","O95859","52","GC07M120787","5.31340980529785","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSPAN12"
"TERT","Telomerase Reverse Transcriptase","Protein Coding","O14746","64","GC05M001253","5.2976245880127","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TERT"
"ANGPT1","Angiopoietin 1","Protein Coding","Q15389","60","GC08M107246","5.29528474807739","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANGPT1"
"PRKCA","Protein Kinase C Alpha","Protein Coding","P17252","64","GC17P066302","5.27312088012695","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKCA"
"PRKAA2","Protein Kinase AMP-Activated Catalytic Subunit Alpha 2","Protein Coding","P54646","61","GC01P056645","5.25587463378906","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKAA2"
"ARNT2","Aryl Hydrocarbon Receptor Nuclear Translocator 2","Protein Coding","Q9HBZ2","56","GC15P080404","5.25151014328003","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARNT2"
"CDH1","Cadherin 1","Protein Coding","P12830","62","GC16P068737","5.22554397583008","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDH1"
"AHR","Aryl Hydrocarbon Receptor","Protein Coding","P35869","61","GC07P016916","5.15465593338013","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AHR"
"SOD2","Superoxide Dismutase 2","Protein Coding","P04179","61","GC06M159669","5.14547109603882","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOD2"
"MIF","Macrophage Migration Inhibitory Factor","Protein Coding","P14174","61","GC22P023894","5.13661289215088","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIF"
"LOXL2","Lysyl Oxidase Like 2","Protein Coding","Q9Y4K0","58","GC08M023296","5.12491321563721","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOXL2"
"ICAM1","Intercellular Adhesion Molecule 1","Protein Coding","P05362","63","GC19P151796","5.10747194290161","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ICAM1"
"ATF4","Activating Transcription Factor 4","Protein Coding","P18848","60","GC22P039519","5.0797004699707","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATF4"
"ENO1","Enolase 1","Protein Coding","P06733","61","GC01M008861","5.06489896774292","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENO1"
"IL10","Interleukin 10","Protein Coding","P22301","60","GC01M206767","5.06359767913818","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL10"
"RAC1","Rac Family Small GTPase 1","Protein Coding","P63000","62","GC07P019033","5.06158399581909","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAC1"
"TFRC","Transferrin Receptor","Protein Coding","P02786","64","GC03M196703","5.05567979812622","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFRC"
"NPPA","Natriuretic Peptide A","Protein Coding","P01160","57","GC01M022465","5.02330732345581","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPPA"
"TWIST1","Twist Family BHLH Transcription Factor 1","Protein Coding","Q15672","60","GC07M019020","5.0167818069458","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TWIST1"
"BECN1","Beclin 1","Protein Coding","Q14457","59","GC17M042810","5.01450777053833","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BECN1"
"INS","Insulin","Protein Coding","P01308","61","GC11M002159","5.00353384017944","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INS"
"PGK1","Phosphoglycerate Kinase 1","Protein Coding","P00558","62","GC0XP078258","4.99151468276978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGK1"
"NAA10","N-Alpha-Acetyltransferase 10, NatA Catalytic Subunit","Protein Coding","P41227","57","GC0XM153929","4.99023580551147","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAA10"
"ESR1","Estrogen Receptor 1","Protein Coding","P03372","67","GC06P151656","4.98014307022095","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1"
"SMAD3","SMAD Family Member 3","Protein Coding","P84022","66","GC15P067063","4.96772480010986","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD3"
"LINC02605","Long Intergenic Non-Protein Coding RNA 2605","RNA Gene","","21","GC08P078838","4.9676833152771","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02605"
"LINC02258","Long Intergenic Non-Protein Coding RNA 2258","RNA Gene","","17","GC12P087796","4.95143127441406","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02258"
"SKAP1-AS1","SKAP1 Antisense RNA 1","RNA Gene","","17","GC17P155059","4.95143127441406","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SKAP1-AS1"
"PLAUR","Plasminogen Activator, Urokinase Receptor","Protein Coding","Q03405","57","GC19M043646","4.9511342048645","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAUR"
"NGF","Nerve Growth Factor","Protein Coding","P01138","64","GC01M115285","4.9457483291626","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NGF"
"CAT","Catalase","Protein Coding","P04040","64","GC11P034460","4.93807172775269","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAT"
"UBC","Ubiquitin C","Protein Coding","P0CG48","56","GC12M124911","4.931715965271","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBC"
"HSPA4","Heat Shock Protein Family A (Hsp70) Member 4","Protein Coding","P34932","55","GC05P133132","4.90302228927612","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA4"
"ADA","Adenosine Deaminase","Protein Coding","P00813","64","GC20M044620","4.89398336410522","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADA"
"RBX1","Ring-Box 1","Protein Coding","P62877","56","GC22P040951","4.88524198532104","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBX1"
"SLC2A3","Solute Carrier Family 2 Member 3","Protein Coding","P11169","61","GC12M007919","4.87998580932617","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC2A3"
"CYCS","Cytochrome C, Somatic","Protein Coding","P99999","61","GC07M025118","4.87072658538818","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYCS"
"HIF1A-AS2","HIF1A Antisense RNA 2","RNA Gene","","23","GC14M061747","4.82701969146729","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HIF1A-AS2"
"DICER1","Dicer 1, Ribonuclease III","Protein Coding","Q9UPY3","61","GC14M095086","4.82393169403076","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DICER1"
"PLK3","Polo Like Kinase 3","Protein Coding","Q9H4B4","57","GC01P077670","4.81424140930176","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLK3"
"WDR83","WD Repeat Domain 83","Protein Coding","Q9BRX9","44","GC19P012666","4.73149728775024","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR83"
"AGT","Angiotensinogen","Protein Coding","P01019","62","GC01M230690","4.72604656219482","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGT"
"ERO1A","Endoplasmic Reticulum Oxidoreductase 1 Alpha","Protein Coding","Q96HE7","54","GC14M052640","4.71939754486084","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERO1A"
"ZEB1","Zinc Finger E-Box Binding Homeobox 1","Protein Coding","P37275","62","GC10P031318","4.71829891204834","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZEB1"
"ZFP36","ZFP36 Ring Finger Protein","Protein Coding","P26651","49","GC19P039406","4.70337915420532","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFP36"
"MIR494","MicroRNA 494","RNA Gene","","26","GC14P121384","4.69930076599121","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR494"
"UBE2D1","Ubiquitin Conjugating Enzyme E2 D1","Protein Coding","P51668","56","GC10P058334","4.69083786010742","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2D1"
"BNIP3L","BCL2 Interacting Protein 3 Like","Protein Coding","O60238","55","GC08P026383","4.67032051086426","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BNIP3L"
"SNORD15A","Small Nucleolar RNA, C/D Box 15A","RNA Gene","","25","GC11P075400","4.65105724334717","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORD15A"
"SNAI1","Snail Family Transcriptional Repressor 1","Protein Coding","O95863","57","GC20P049982","4.63705778121948","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNAI1"
"ETS1","ETS Proto-Oncogene 1, Transcription Factor","Protein Coding","P14921","61","GC11M128458","4.6256628036499","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ETS1"
"HP1BP3","Heterochromatin Protein 1 Binding Protein 3","Protein Coding","Q5SSJ5","45","GC01M022737","4.62064123153687","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HP1BP3"
"CDKN1A","Cyclin Dependent Kinase Inhibitor 1A","Protein Coding","P38936","63","GC06P182020","4.61639833450317","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKN1A"
"ABCB1","ATP Binding Cassette Subfamily B Member 1","Protein Coding","P08183","64","GC07M087504","4.60434150695801","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCB1"
"MIR155","MicroRNA 155","RNA Gene","","30","GC21P025573","4.58294200897217","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR155"
"ENO2","Enolase 2","Protein Coding","P09104","60","GC12P006913","4.57467746734619","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENO2"
"GDF15","Growth Differentiation Factor 15","Protein Coding","Q99988","56","GC19P152105","4.5487003326416","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDF15"
"LOX","Lysyl Oxidase","Protein Coding","P28300","60","GC05M122063","4.53994274139404","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOX"
"HDAC1","Histone Deacetylase 1","Protein Coding","Q13547","63","GC01P032292","4.53453779220581","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDAC1"
"SIAH1","Siah E3 Ubiquitin Protein Ligase 1","Protein Coding","Q8IUQ4","58","GC16M051503","4.52308225631714","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIAH1"
"CYB5A","Cytochrome B5 Type A","Protein Coding","P00167","56","GC18M074250","4.51347064971924","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYB5A"
"RUNX2","RUNX Family Transcription Factor 2","Protein Coding","Q13950","60","GC06P182087","4.51205348968506","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RUNX2"
"CHRDL1","Chordin Like 1","Protein Coding","Q9BU40","51","GC0XM110674","4.49235868453979","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHRDL1"
"ENSG00000287856","Novel Protein","Protein Coding","","9","GC01M231364","4.48715972900391","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000287856"
"ADORA2B","Adenosine A2b Receptor","Protein Coding","P29275","60","GC17P153945","4.47931432723999","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADORA2B"
"APLN","Apelin","Protein Coding","Q9ULZ1","48","GC0XM129645","4.47707366943359","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APLN"
"TYMP","Thymidine Phosphorylase","Protein Coding","P19971","60","GC22M050525","4.47408008575439","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TYMP"
"CD36","CD36 Molecule (CD36 Blood Group)","Protein Coding","P16671","63","GC07P080369","4.46903610229492","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD36"
"PDGFB","Platelet Derived Growth Factor Subunit B","Protein Coding","P01127","64","GC22M086976","4.45901155471802","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDGFB"
"FOXO3","Forkhead Box O3","Protein Coding","O43524","60","GC06P108559","4.45042085647583","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXO3"
"TXN","Thioredoxin","Protein Coding","P10599","59","GC09M110243","4.4462251663208","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TXN"
"AJUBA","Ajuba LIM Protein","Protein Coding","Q96IF1","50","GC14M022971","4.44373655319214","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AJUBA"
"MIR98","MicroRNA 98","RNA Gene","","27","GC0XM053998","4.44326066970825","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR98"
"IL1A","Interleukin 1 Alpha","Protein Coding","P01583","58","GC02M112773","4.43354368209839","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1A"
"AQP1","Aquaporin 1 (Colton Blood Group)","Protein Coding","P29972","60","GC07P030911","4.41162872314453","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AQP1"
"NFKBIA","NFKB Inhibitor Alpha","Protein Coding","P25963","64","GC14M035401","4.37552976608276","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKBIA"
"DLD","Dihydrolipoamide Dehydrogenase","Protein Coding","P09622","62","GC07P110986","4.36770439147949","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLD"
"SERPINF1","Serpin Family F Member 1","Protein Coding","P36955","58","GC17P153476","4.3583459854126","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINF1"
"MET","MET Proto-Oncogene, Receptor Tyrosine Kinase","Protein Coding","P08581","67","GC07P116672","4.34324026107788","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MET"
"EIF4EBP1","Eukaryotic Translation Initiation Factor 4E Binding Protein 1","Protein Coding","Q13541","59","GC08P044783","4.32463550567627","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF4EBP1"
"SENP1","SUMO Specific Peptidase 1","Protein Coding","Q9P0U3","57","GC12M048042","4.30706882476807","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SENP1"
"USP28","Ubiquitin Specific Peptidase 28","Protein Coding","Q96RU2","52","GC11M113797","4.30223083496094","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP28"
"BIRC5","Baculoviral IAP Repeat Containing 5","Protein Coding","O15392","58","GC17P078214","4.29573154449463","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BIRC5"
"ATM","ATM Serine/Threonine Kinase","Protein Coding","Q13315","66","GC11P108222","4.28243350982666","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATM"
"ACE2","Angiotensin Converting Enzyme 2","Protein Coding","Q9BYF1","62","GC0XM015494","4.27629566192627","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACE2"
"KDM3A","Lysine Demethylase 3A","Protein Coding","Q9Y4C1","54","GC02P094496","4.2690110206604","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KDM3A"
"TLR2","Toll Like Receptor 2","Protein Coding","O60603","65","GC04P153684","4.26344347000122","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLR2"
"FLCN","Folliculin","Protein Coding","Q8NFG4","55","GC17M017212","4.23575353622437","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLCN"
"WTIP","WT1 Interacting Protein","Protein Coding","A6NIX2","44","GC19P034481","4.22791194915771","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WTIP"
"F3","Coagulation Factor III, Tissue Factor","Protein Coding","P13726","58","GC01M095040","4.21484613418579","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F3"
